Id,SalePrice
2734,129272.78749442053
2735,134250.6737681818
2736,153986.3585698344
2737,121975.11319913293
2738,134901.6302865838
2739,164934.67603152106
2740,150094.31890759006
2741,153621.4694726089
2742,153269.79439600132
2743,151137.57457915365
2744,159621.9631950845
2745,135118.5404428193
2746,136659.64407567974
2747,168944.24512933297
2748,124595.01288468971
2749,141843.79486696466
2750,130910.08346925906
2751,131462.41227843333
2752,266254.1233737634
2753,159378.88559123626
2754,226889.36581052656
2755,118245.80256143848
2756,97697.98515760645
2757,61222.72767516265
2758,90595.80503404827
2759,148086.79675930072
2760,143008.21478474434
2761,154672.7752891132
2762,156922.0587066787
2763,181799.2628156515
2764,174798.61183584403
2765,251720.630049775
2766,146729.13738189958
2767,92589.99760228183
2768,132122.40788692882
2769,143708.1141357015
2770,151347.39323831195
2771,123527.08681852598
2772,128676.31135918178
2773,132475.78250942408
2774,146861.67055793962
2775,139455.513107862
2776,177212.72795601393
2777,146355.9378636486
2778,129880.49473495569
2779,114806.67696433912
2780,112957.77733926718
2781,105787.84402817156
2782,97959.32002631098
2783,118476.35326536775
2784,131725.89038351885
2785,148567.58902147057
2786,89236.6878615595
2787,112690.98714667783
2788,108395.58675246304
2789,206575.69654180322
2790,95288.67473936322
2791,112492.84135565886
2792,105090.27458405061
2793,133576.12555407072
2794,109690.83977545486
2795,114503.31794440496
2796,101674.21980049509
2797,244144.63103406134
2798,149305.16774128392
2799,119836.89156935795
2800,83628.09225974855
2801,94160.87612639421
2802,143460.5076277669
2803,137541.840838774
2804,139987.34212178583
2805,96578.15771404671
2806,107583.28263267438
2807,150168.2772677868
2808,152114.10432533748
2809,121110.13652093313
2810,125266.83595397582
2811,162041.8853137379
2812,143255.78896474658
2813,137768.30798818282
2814,142066.36645743818
2815,91451.05133109666
2816,276683.7743127863
2817,122867.61563880558
2818,129568.8301991108
2819,173526.89782057385
2820,112406.5409709004
2821,107160.50054192495
2822,176404.4796693229
2823,253181.61861777003
2824,175504.4862060561
2825,146345.04345363192
2826,139862.06416702116
2827,141410.54151583076
2828,233044.53261798545
2829,137837.35691293428
2830,215098.83010983217
2831,187191.30566212698
2832,226380.98591289076
2833,307891.90415458835
2834,218695.7554958069
2835,214827.83030020844
2836,186491.01463383477
2837,208156.093900804
2838,147371.42870352592
2839,179529.86822524178
2840,196580.5833183362
2841,228565.5859820679
2842,234686.7787097783
2843,160512.28397112482
2844,148278.81577127398
2845,122937.90387758384
2846,228894.19062624316
2847,208861.85585446534
2848,193149.27730672024
2849,211170.75828808136
2850,261145.98318545954
2851,265368.2020376844
2852,227304.808892263
2853,210975.95175334238
2854,140185.92076388915
2855,191203.44710512224
2856,215355.98532973524
2857,186239.24148067387
2858,205839.6763278971
2859,146385.17869534242
2860,128545.62629210675
2861,130223.13545959056
2862,201498.9732968775
2863,126797.59290582132
2864,265230.6454970288
2865,140177.96945154888
2866,133749.99981984083
2867,109027.79746577126
2868,113855.49126170306
2869,133874.93573246885
2870,153959.88101727597
2871,115899.32258092308
2872,61536.068956089475
2873,92926.28298085785
2874,142784.1738646841
2875,100103.43898861196
2876,161171.36491987854
2877,148456.71208507018
2878,162954.0473485054
2879,171789.54370148192
2880,106141.95308636506
2881,140708.60404162869
2882,164212.62802626935
2883,162984.93288274464
2884,178294.64432313654
2885,171639.67969152165
2886,184491.32955035468
2887,90200.7421757022
2888,129626.80750167063
2889,71749.73616677462
2890,87891.35170929508
2891,122003.6350420496
2892,41954.01684283525
2893,119630.82288790781
2894,44983.91385233227
2895,362183.1320607031
2896,257336.4121314112
2897,193312.75745809675
2898,141187.93223912967
2899,232928.5977607241
2900,159889.22109210445
2901,166413.92615732455
2902,202587.18179361173
2903,347575.9646849278
2904,423358.1817235448
2905,96101.37595123201
2906,182999.23434333655
2907,119009.62101859567
2908,129866.61699041206
2909,143742.4694748331
2910,83345.2525804215
2911,90907.07598873482
2912,166670.4380799947
2913,79649.95983905326
2914,82572.10238940724
2915,85824.059979733
2916,86274.01512425016
2917,159430.04431148682
2918,95391.44383322568
2919,203221.27161797302
